"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"258","0 Muthithi Rd","108","Naivasha Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1604,1078,2386
"258","0 Muthithi Rd","110","0 Waiyaki Way","1/10/2017 - 1/12/2017, Every day, Daily Average",656,359,1198
"258","0 Muthithi Rd","112","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",987,595,1635
"258","0 Muthithi Rd","113","A 104","1/10/2017 - 1/12/2017, Every day, Daily Average",1403,923,2132
"258","0 Muthithi Rd","114","Gitaru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1624,1084,2430
"258","0 Muthithi Rd","115","Syokimau Airport Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2830,1798,4452
"258","0 Muthithi Rd","116","Kayole Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2739,1822,4117
"258","0 Muthithi Rd","117","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2347,1662,3312
"258","0 Muthithi Rd","120","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3192,2191,4649
"258","0 Muthithi Rd","121","Kibichiko Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1524,1079,2151
"258","0 Muthithi Rd","123","Muigai Kenyatta Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2449,1646,3642
"258","0 Muthithi Rd","124","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2521,1652,3845
"258","0 Muthithi Rd","127","Lower Kabete","1/10/2017 - 1/12/2017, Every day, Daily Average",1290,904,1839
"258","0 Muthithi Rd","128","Langata Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2189,1270,3772
"258","0 Muthithi Rd","129","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2327,1511,3582
"258","0 Muthithi Rd","130","Southern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",1935,1031,3630
"258","0 Muthithi Rd","131","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3569,2426,5249
"258","0 Muthithi Rd","132","Ruiru Kamiti Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2080,1235,3502
"258","0 Muthithi Rd","133","P.O. Box 41185","1/10/2017 - 1/12/2017, Every day, Daily Average",1261,682,2331
"258","0 Muthithi Rd","135","Kikuyu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1910,1364,2672
"258","0 Muthithi Rd","136","900 Edina Apartments","1/10/2017 - 1/12/2017, Every day, Daily Average",3130,1993,4913
"258","0 Muthithi Rd","137","Thika - Mang'u Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2624,2037,3378
"258","0 Muthithi Rd","138","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1561,1009,2413
"258","0 Muthithi Rd","139","Kiambu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1353,828,2208
"258","0 Muthithi Rd","140","Banana Raini Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1768,1266,2467
"258","0 Muthithi Rd","141","Loiyangalani Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1218,772,1920
"258","0 Muthithi Rd","142","Brookside Grove","1/10/2017 - 1/12/2017, Every day, Daily Average",481,246,939
"258","0 Muthithi Rd","143","Olkeri Laiser Hill Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3400,2166,5336
"258","0 Muthithi Rd","145","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2317,1471,3648
"258","0 Muthithi Rd","147","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2408,1851,3132
"258","0 Muthithi Rd","148","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3384,2312,4951
"258","0 Muthithi Rd","150","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2836,1775,4530
"258","0 Muthithi Rd","151","0 Riverside Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",271,113,647
"258","0 Muthithi Rd","152","Nairobi - Namanga","1/10/2017 - 1/12/2017, Every day, Daily Average",2844,1988,4068
"258","0 Muthithi Rd","153","0 Bendera Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",940,589,1498
"258","0 Muthithi Rd","154","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2188,1375,3480
"258","0 Muthithi Rd","155","C65","1/10/2017 - 1/12/2017, Every day, Daily Average",1757,1161,2657
"258","0 Muthithi Rd","157","0 Spring Valley Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",839,496,1419
"258","0 Muthithi Rd","158","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1916,1136,3229
"258","0 Muthithi Rd","159","Zada Flat","1/10/2017 - 1/12/2017, Every day, Daily Average",1881,1259,2810
"258","0 Muthithi Rd","161","clay city masournets","1/10/2017 - 1/12/2017, Every day, Daily Average",1302,794,2133
"258","0 Muthithi Rd","162","Nderi K.A.R.I. Nrb Rd.","1/10/2017 - 1/12/2017, Every day, Daily Average",1714,1375,2136
"258","0 Muthithi Rd","164","Mumbi Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",1773,1113,2824
"258","0 Muthithi Rd","165","A 104","1/10/2017 - 1/12/2017, Every day, Daily Average",2238,1444,3467
"258","0 Muthithi Rd","166","Embakasi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2124,1203,3749
"258","0 Muthithi Rd","167","Kirawa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1490,1038,2138
"258","0 Muthithi Rd","168","Ring Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3517,2305,5364
"258","0 Muthithi Rd","169","J35,Block 62/469 Kibera Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1672,1038,2692
"258","0 Muthithi Rd","172","James Gichuru Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1061,633,1777
"258","0 Muthithi Rd","173","Garissa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3280,2549,4220
"258","0 Muthithi Rd","175","Kamiti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2071,1408,3045
"258","0 Muthithi Rd","176","Share Saifiyah Burhaniyah","1/10/2017 - 1/12/2017, Every day, Daily Average",2048,1259,3329
"258","0 Muthithi Rd","177","Kikuyu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2118,1431,3132
"258","0 Muthithi Rd","178","Kugeria Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1534,1001,2348
"258","0 Muthithi Rd","179","Eldoret-Malaba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2027,1363,3014
"258","0 Muthithi Rd","180","Eastern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",1911,1411,2587
"258","0 Muthithi Rd","181","King'eero Shopping Centre Main Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1687,1199,2372
"258","0 Muthithi Rd","182","A 104","1/10/2017 - 1/12/2017, Every day, Daily Average",1661,1145,2407
"258","0 Muthithi Rd","183","Rd to Utawala Academy","1/10/2017 - 1/12/2017, Every day, Daily Average",2589,1568,4273
"258","0 Muthithi Rd","184","Miami Ct Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2513,1634,3863
"258","0 Muthithi Rd","185","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2432,1698,3482
"258","0 Muthithi Rd","186","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1851,1352,2532
"258","0 Muthithi Rd","188","Hinga Road","1/10/2017 - 1/12/2017, Every day, Daily Average",897,547,1468
"258","0 Muthithi Rd","189","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2403,1553,3717
"258","0 Muthithi Rd","190","Kamandura - Mai Mahiu - Narok Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2332,1623,3350
"258","0 Muthithi Rd","191","Bogani E Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2242,1430,3513
"258","0 Muthithi Rd","192","Cargen House","1/10/2017 - 1/12/2017, Every day, Daily Average",487,201,1176
"258","0 Muthithi Rd","193","Katani Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2516,1547,4091
"258","0 Muthithi Rd","194","James Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1817,1188,2777
"258","0 Muthithi Rd","196","Kihara- Gacii- Karura Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2579,1748,3804
"258","0 Muthithi Rd","198","Mae Properties Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1421,884,2282
"258","0 Muthithi Rd","199","Catholic Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2535,1705,3766
"258","0 Muthithi Rd","200","Karura Munyaka Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2623,1827,3765
"258","0 Muthithi Rd","201","Masimba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2546,1488,4353
"258","0 Muthithi Rd","202","Rose Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",959,512,1795
"258","0 Muthithi Rd","203","Ngong Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2952,2029,4292
"258","0 Muthithi Rd","204","Mukiri Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1129,716,1778
"258","0 Muthithi Rd","206","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2291,1728,3035
"258","0 Muthithi Rd","207","2nd Sunrise Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",1720,1161,2546
"258","0 Muthithi Rd","208","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3374,2387,4768
"258","0 Muthithi Rd","209","City Chicken Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1885,1233,2879
"258","0 Muthithi Rd","210","Airport N Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1971,1137,3414
"258","0 Muthithi Rd","211","Kayole Spine Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2179,1401,3388
"258","0 Muthithi Rd","212","Lunga Lunga Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2040,1232,3376
"258","0 Muthithi Rd","213","Ruiru Kamiti Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1587,1082,2327
"258","0 Muthithi Rd","214","Lane 26","1/10/2017 - 1/12/2017, Every day, Daily Average",1948,1291,2937
"258","0 Muthithi Rd","220","Dagoretti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2450,1625,3692
"258","0 Muthithi Rd","222","Kikuyu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2361,1578,3531
"258","0 Muthithi Rd","224","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2210,1283,3805
"258","0 Muthithi Rd","225","Woodvalle Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1106,668,1830
"258","0 Muthithi Rd","227","A2","1/10/2017 - 1/12/2017, Every day, Daily Average",2022,1454,2811
"258","0 Muthithi Rd","228","Eastern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2900,1763,4770
"258","0 Muthithi Rd","229","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1364,693,2683
"258","0 Muthithi Rd","230","Southern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2396,1594,3600
"258","0 Muthithi Rd","231","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2577,1340,4953
"258","0 Muthithi Rd","232","Imani Project","1/10/2017 - 1/12/2017, Every day, Daily Average",2234,1426,3497
"258","0 Muthithi Rd","233","Kerarapon Drive","1/10/2017 - 1/12/2017, Every day, Daily Average",2801,1910,4106
"258","0 Muthithi Rd","234","Lower Kabete","1/10/2017 - 1/12/2017, Every day, Daily Average",1488,1083,2044
"258","0 Muthithi Rd","235","A2","1/10/2017 - 1/12/2017, Every day, Daily Average",2064,1505,2828
"258","0 Muthithi Rd","237","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2234,1414,3529
